,Unnamed: 0,No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
1045,51629,51630,2015,11,22,5,3,63.0,3.0,67.0,66.0,-1.0,92.0,1035.0,0.0,8,0.89,0.0,0.0
1046,51630,51631,2015,11,22,6,3,67.0,3.0,70.0,77.0,-1.0,92.0,1035.0,0.0,1,0.89,0.1,0.1
1047,51631,51632,2015,11,22,7,3,57.0,3.0,79.0,69.0,-1.0,92.0,1035.0,0.0,8,0.89,1.0,1.1
1048,51632,51633,2015,11,22,8,3,56.0,3.0,54.0,50.0,-2.0,92.0,1036.0,-1.0,7,1.79,1.1,2.2
1049,51633,51634,2015,11,22,9,3,40.0,3.0,42.0,41.0,-2.0,100.0,1037.0,-2.0,8,0.89,0.7,2.9
1050,51634,51635,2015,11,22,10,3,41.0,3.0,43.0,45.0,-3.0,92.0,1037.0,-2.0,3,3.13,0.4,3.3
1051,51635,51636,2015,11,22,11,3,46.0,3.0,42.0,40.0,-3.0,92.0,1037.0,-2.0,3,6.26,0.5,3.8
1052,51636,51637,2015,11,22,12,3,38.0,3.0,39.0,38.0,-3.0,100.0,1037.0,-3.0,3,8.05,0.6,4.4
1053,51637,51638,2015,11,22,13,3,35.0,3.0,28.0,26.0,-4.0,92.0,1036.0,-3.0,3,9.84,0.7,5.1
1054,51638,51639,2015,11,22,14,3,31.0,3.0,33.0,32.0,-4.0,92.0,1036.0,-3.0,3,12.97,0.8,5.9
1055,51639,51640,2015,11,22,15,3,27.0,3.0,31.0,34.0,-3.0,100.0,1036.0,-3.0,8,0.89,0.3,6.2
1056,51640,51641,2015,11,22,16,3,33.0,3.0,31.0,34.0,-4.0,92.0,1036.0,-3.0,3,1.79,0.1,6.3
1057,51641,51642,2015,11,22,17,3,32.0,3.0,31.0,40.0,-4.0,100.0,1036.0,-4.0,3,4.92,0.1,6.4
1058,51642,51643,2015,11,22,18,3,34.0,3.0,42.0,37.0,-4.0,100.0,1036.0,-4.0,3,6.71,0.2,6.6
1059,51643,51644,2015,11,22,19,3,39.0,3.0,35.0,43.0,-4.0,100.0,1037.0,-4.0,3,8.5,0.3,6.9
1060,51644,51645,2015,11,22,20,3,35.0,3.0,40.0,40.0,-4.0,100.0,1037.0,-4.0,3,10.29,0.2,7.1
1061,51645,51646,2015,11,22,21,3,39.0,3.0,43.0,47.0,-4.0,100.0,1037.0,-4.0,3,11.18,0.0,0.0
1062,51646,51647,2015,11,22,22,3,42.0,3.0,46.0,45.0,-4.0,100.0,1037.0,-4.0,8,0.89,0.1,0.1
1063,51647,51648,2015,11,22,23,3,41.0,3.0,42.0,48.0,-4.0,100.0,1037.0,-4.0,8,1.78,0.2,0.3
1064,51648,51649,2015,11,23,0,3,32.0,3.0,34.0,33.0,-4.0,100.0,1037.0,-4.0,8,2.67,0.0,0.0
1065,51649,51650,2015,11,23,1,3,29.0,3.0,27.0,34.0,-5.0,92.0,1036.0,-4.0,7,1.79,0.0,0.0
1066,51650,51651,2015,11,23,2,3,46.0,3.0,33.0,38.0,-5.0,92.0,1036.0,-4.0,7,4.92,0.0,0.0
1067,51651,51652,2015,11,23,3,3,22.0,3.0,23.0,20.0,-5.0,92.0,1036.0,-4.0,8,0.89,0.0,0.0
1068,51652,51653,2015,11,23,4,3,16.0,3.0,18.0,20.0,-6.0,85.0,1036.0,-4.0,1,0.89,0.0,0.0
1069,51653,51654,2015,11,23,5,3,21.0,3.0,18.0,21.0,-7.0,79.0,1036.0,-4.0,1,2.68,0.0,0.0
1070,51654,51655,2015,11,23,6,3,16.0,3.0,18.0,18.0,-7.0,79.0,1037.0,-4.0,8,0.89,0.0,0.0
1071,51655,51656,2015,11,23,7,3,23.0,3.0,21.0,25.0,-8.0,73.0,1037.0,-4.0,1,1.79,0.0,0.0
1072,51656,51657,2015,11,23,8,3,30.0,3.0,26.0,25.0,-9.0,68.0,1038.0,-4.0,1,5.81,0.0,0.0
1073,51657,51658,2015,11,23,9,3,26.0,3.0,28.0,30.0,-9.0,68.0,1038.0,-4.0,1,8.94,0.0,0.0
1074,51658,51659,2015,11,23,10,3,27.0,3.0,28.0,25.0,-9.0,63.0,1039.0,-3.0,1,12.07,0.0,0.0
1075,51659,51660,2015,11,23,11,3,33.0,3.0,27.0,29.0,-9.0,63.0,1039.0,-3.0,1,16.09,0.0,0.0
1076,51660,51661,2015,11,23,12,3,34.0,3.0,3.0,34.0,-8.0,63.0,1038.0,-2.0,7,4.02,0.0,0.0
1077,51661,51662,2015,11,23,13,3,29.0,3.0,3.0,34.0,-8.0,58.0,1038.0,-1.0,7,5.81,0.0,0.0
1078,51662,51663,2015,11,23,14,3,30.0,3.0,3.0,33.0,-8.0,54.0,1038.0,0.0,7,7.6,0.0,0.0
1079,51663,51664,2015,11,23,15,3,22.0,3.0,3.0,32.0,-8.0,58.0,1037.0,-1.0,7,9.39,0.0,0.0
1080,51664,51665,2015,11,23,16,3,3.0,3.0,3.0,29.0,-7.0,63.0,1038.0,-1.0,8,0.89,0.0,0.0
1081,51665,51666,2015,11,23,17,3,3.0,3.0,3.0,20.0,-8.0,73.0,1039.0,-4.0,8,1.78,0.0,0.0
1082,51666,51667,2015,11,23,18,3,3.0,3.0,3.0,15.0,-7.0,68.0,1039.0,-2.0,7,4.02,0.0,0.0
1083,51667,51668,2015,11,23,19,3,21.0,3.0,3.0,21.0,-8.0,63.0,1041.0,-2.0,7,8.04,0.0,0.0
1084,51668,51669,2015,11,23,20,3,22.0,3.0,3.0,16.0,-9.0,68.0,1041.0,-4.0,7,11.17,0.0,0.0
1085,51669,51670,2015,11,23,21,3,21.0,3.0,3.0,19.0,-10.0,67.0,1042.0,-5.0,7,12.06,0.0,0.0
1086,51670,51671,2015,11,23,22,3,24.0,3.0,3.0,25.0,-12.0,53.0,1043.0,-4.0,1,3.13,0.0,0.0
1087,51671,51672,2015,11,23,23,3,15.0,3.0,3.0,19.0,-12.0,62.0,1043.0,-6.0,1,4.92,0.0,0.0
1088,51672,51673,2015,11,24,0,3,20.0,3.0,3.0,20.0,-12.0,57.0,1042.0,-5.0,1,8.94,0.0,0.0
1089,51673,51674,2015,11,24,1,3,14.0,3.0,3.0,9.0,-13.0,57.0,1042.0,-6.0,1,12.07,0.0,0.0
1090,51674,51675,2015,11,24,2,3,5.0,3.0,3.0,10.0,-13.0,57.0,1042.0,-6.0,1,13.86,0.0,0.0
1091,51675,51676,2015,11,24,3,3,6.0,3.0,3.0,11.0,-13.0,62.0,1042.0,-7.0,7,1.79,0.0,0.0
1092,51676,51677,2015,11,24,4,3,6.0,3.0,3.0,8.0,-14.0,61.0,1042.0,-8.0,7,4.92,0.0,0.0
1093,51677,51678,2015,11,24,5,3,8.0,3.0,3.0,13.0,-13.0,62.0,1041.0,-7.0,1,4.02,0.0,0.0
1094,51678,51679,2015,11,24,6,3,3.0,3.0,3.0,14.0,-13.0,57.0,1041.0,-6.0,1,7.15,0.0,0.0
1095,51679,51680,2015,11,24,7,3,16.0,3.0,3.0,12.0,-13.0,57.0,1041.0,-6.0,1,10.28,0.0,0.0
1096,51680,51681,2015,11,24,8,3,18.0,3.0,3.0,17.0,-13.0,57.0,1041.0,-6.0,1,14.3,0.0,0.0
1097,51681,51682,2015,11,24,9,3,13.0,3.0,22.0,23.0,-13.0,57.0,1041.0,-6.0,1,17.43,0.0,0.0
1098,51682,51683,2015,11,24,10,3,19.0,3.0,19.0,21.0,-12.0,62.0,1041.0,-6.0,7,3.13,0.0,0.0
1099,51683,51684,2015,11,24,11,3,20.0,3.0,24.0,27.0,-13.0,53.0,1041.0,-5.0,1,1.79,0.0,0.0
1100,51684,51685,2015,11,24,12,3,21.0,3.0,28.0,34.0,-13.0,49.0,1040.0,-4.0,7,1.79,0.0,0.0
1101,51685,51686,2015,11,24,13,3,3.0,3.0,3.0,37.0,-12.0,53.0,1039.0,-4.0,7,3.58,0.0,0.0
1102,51686,51687,2015,11,24,14,3,31.0,3.0,28.0,37.0,-14.0,45.0,1038.0,-4.0,8,0.89,0.0,0.0
1103,51687,51688,2015,11,24,15,3,33.0,3.0,30.0,31.0,-12.0,57.0,1038.0,-5.0,7,1.79,0.0,0.0
1104,51688,51689,2015,11,24,16,3,38.0,3.0,32.0,44.0,-10.0,67.0,1038.0,-5.0,1,1.79,0.0,0.0
1105,51689,51690,2015,11,24,17,3,41.0,3.0,35.0,39.0,-9.0,79.0,1037.0,-6.0,8,0.89,0.0,0.0
1106,51690,51691,2015,11,24,18,3,41.0,3.0,34.0,35.0,-10.0,85.0,1037.0,-8.0,8,1.78,0.0,0.0
1107,51691,51692,2015,11,24,19,3,54.0,3.0,40.0,50.0,-9.0,92.0,1037.0,-8.0,1,0.89,0.0,0.0
1108,51692,51693,2015,11,24,20,3,79.0,3.0,66.0,59.0,-8.0,92.0,1036.0,-7.0,7,0.89,0.0,0.0
1109,51693,51694,2015,11,24,21,3,100.0,3.0,60.0,69.0,-9.0,92.0,1036.0,-8.0,1,0.89,0.0,0.0
1110,51694,51695,2015,11,24,22,3,100.0,3.0,68.0,67.0,-8.0,92.0,1035.0,-7.0,7,1.79,0.0,0.0
1111,51695,51696,2015,11,24,23,3,76.0,3.0,71.0,67.0,-9.0,92.0,1034.0,-8.0,1,0.89,0.0,0.0
1112,51696,51697,2015,11,25,0,3,75.0,3.0,70.0,69.0,-9.0,92.0,1034.0,-8.0,1,1.78,0.0,0.0
1113,51697,51698,2015,11,25,1,3,58.0,3.0,63.0,63.0,-9.0,92.0,1033.0,-8.0,1,2.67,0.0,0.0
1114,51698,51699,2015,11,25,2,3,69.0,3.0,72.0,74.0,-8.0,92.0,1033.0,-7.0,7,0.89,0.0,0.0
1115,51699,51700,2015,11,25,3,3,83.0,3.0,76.0,85.0,-8.0,92.0,1032.0,-7.0,1,3.13,0.0,0.0
1116,51700,51701,2015,11,25,4,3,83.0,3.0,84.0,91.0,-8.0,85.0,1031.0,-6.0,7,1.79,0.0,0.0
1117,51701,51702,2015,11,25,5,3,87.0,3.0,82.0,84.0,-8.0,92.0,1031.0,-7.0,7,3.58,0.0,0.0
1118,51702,51703,2015,11,25,6,3,82.0,3.0,83.0,89.0,-10.0,85.0,1030.0,-8.0,1,1.79,0.0,0.0
1119,51703,51704,2015,11,25,7,3,87.0,3.0,83.0,93.0,-10.0,92.0,1030.0,-9.0,7,1.79,0.0,0.0
1120,51704,51705,2015,11,25,8,3,92.0,3.0,87.0,92.0,-10.0,92.0,1030.0,-9.0,7,4.92,0.0,0.0
1121,51705,51706,2015,11,25,9,3,94.0,3.0,86.0,82.0,-9.0,85.0,1031.0,-7.0,7,8.05,0.0,0.0
1122,51706,51707,2015,11,25,10,3,81.0,3.0,90.0,96.0,-9.0,79.0,1031.0,-6.0,7,11.18,0.0,0.0
1123,51707,51708,2015,11,25,11,3,85.0,3.0,84.0,96.0,-8.0,79.0,1030.0,-5.0,7,15.2,0.0,0.0
1124,51708,51709,2015,11,25,12,3,63.0,3.0,76.0,72.0,-9.0,63.0,1030.0,-3.0,7,18.33,0.0,0.0
1125,51709,51710,2015,11,25,13,3,6.0,3.0,12.0,11.0,-9.0,58.0,1029.0,-2.0,7,23.25,0.0,0.0
1126,51710,51711,2015,11,25,14,3,7.0,3.0,12.0,11.0,-12.0,49.0,1029.0,-3.0,7,35.32,0.0,0.0
1127,51711,51712,2015,11,25,15,3,11.0,3.0,10.0,8.0,-15.0,45.0,1030.0,-5.0,7,47.39,0.0,0.0
1128,51712,51713,2015,11,25,16,3,11.0,3.0,7.0,13.0,-17.0,38.0,1031.0,-5.0,7,59.46,0.0,0.0
1129,51713,51714,2015,11,25,17,3,4.0,3.0,15.0,10.0,-17.0,41.0,1032.0,-6.0,7,69.29,0.0,0.0
1130,51714,51715,2015,11,25,18,3,6.0,3.0,10.0,13.0,-18.0,41.0,1033.0,-7.0,7,78.23,0.0,0.0
1131,51715,51716,2015,11,25,19,3,5.0,3.0,7.0,9.0,-18.0,41.0,1033.0,-7.0,7,90.3,0.0,0.0
1132,51716,51717,2015,11,25,20,3,3.0,3.0,10.0,8.0,-17.0,48.0,1034.0,-8.0,7,99.24,0.0,0.0
1133,51717,51718,2015,11,25,21,3,8.0,3.0,6.0,9.0,-18.0,44.0,1035.0,-8.0,7,107.29,0.0,0.0
1134,51718,51719,2015,11,25,22,3,6.0,3.0,10.0,8.0,-18.0,44.0,1035.0,-8.0,7,116.23,0.0,0.0
1135,51719,51720,2015,11,25,23,3,8.0,3.0,14.0,7.0,-19.0,40.0,1035.0,-8.0,7,125.17,0.0,0.0
1136,51720,51721,2015,11,26,0,3,11.0,3.0,11.0,8.0,-18.0,48.0,1035.0,-9.0,7,134.11,0.0,0.0
1137,51721,51722,2015,11,26,1,3,8.0,3.0,7.0,9.0,-18.0,48.0,1034.0,-9.0,7,142.16,0.0,0.0
1138,51722,51723,2015,11,26,2,3,3.0,3.0,4.0,6.0,-18.0,48.0,1034.0,-9.0,7,150.21,0.0,0.0
1139,51723,51724,2015,11,26,3,3,3.0,6.0,5.0,5.0,-18.0,51.0,1034.0,-10.0,7,157.36,0.0,0.0
1140,51724,51725,2015,11,26,4,3,7.0,3.0,6.0,8.0,-18.0,51.0,1033.0,-10.0,7,164.51,0.0,0.0
1141,51725,51726,2015,11,26,5,3,6.0,3.0,8.0,12.0,-18.0,48.0,1033.0,-9.0,7,171.66,0.0,0.0
1142,51726,51727,2015,11,26,6,3,9.0,3.0,10.0,9.0,-18.0,60.0,1033.0,-12.0,7,175.68,0.0,0.0
1143,51727,51728,2015,11,26,7,3,8.0,3.0,8.0,9.0,-18.0,60.0,1034.0,-12.0,7,178.81,0.0,0.0
1144,51728,51729,2015,11,26,8,3,11.0,3.0,12.0,13.0,-17.0,52.0,1035.0,-9.0,7,183.73,0.0,0.0
1145,51729,51730,2015,11,26,9,3,15.0,3.0,11.0,11.0,-16.0,52.0,1035.0,-8.0,7,189.54,0.0,0.0
1146,51730,51731,2015,11,26,10,3,3.0,3.0,14.0,12.0,-15.0,52.0,1035.0,-7.0,7,193.56,0.0,0.0
1147,51731,51732,2015,11,26,11,3,13.0,3.0,10.0,17.0,-15.0,48.0,1034.0,-6.0,7,197.58,0.0,0.0
1148,51732,51733,2015,11,26,12,3,15.0,3.0,11.0,18.0,-14.0,49.0,1033.0,-5.0,1,3.13,0.0,0.0
1149,51733,51734,2015,11,26,13,3,15.0,3.0,13.0,14.0,-13.0,45.0,1032.0,-3.0,7,4.02,0.0,0.0
1150,51734,51735,2015,11,26,14,3,15.0,3.0,12.0,10.0,-13.0,42.0,1031.0,-2.0,7,8.04,0.0,0.0
1151,51735,51736,2015,11,26,15,3,13.0,3.0,12.0,11.0,-14.0,39.0,1031.0,-2.0,7,13.85,0.0,0.0
1152,51736,51737,2015,11,26,16,3,26.0,3.0,12.0,16.0,-15.0,36.0,1030.0,-2.0,7,19.66,0.0,0.0
1153,51737,51738,2015,11,26,17,3,62.0,3.0,53.0,47.0,-14.0,42.0,1030.0,-3.0,7,23.68,0.0,0.0
1154,51738,51739,2015,11,26,18,3,61.0,3.0,60.0,61.0,-14.0,49.0,1030.0,-5.0,7,25.47,0.0,0.0
1155,51739,51740,2015,11,26,19,3,79.0,3.0,65.0,60.0,-13.0,57.0,1030.0,-6.0,3,0.89,0.0,0.0
1156,51740,51741,2015,11,26,20,3,116.0,3.0,100.0,112.0,-12.0,78.0,1030.0,-9.0,3,2.68,0.0,0.0
1157,51741,51742,2015,11,26,21,3,139.0,3.0,123.0,138.0,-12.0,78.0,1030.0,-9.0,8,0.89,0.0,0.0
1158,51742,51743,2015,11,26,22,3,126.0,3.0,125.0,134.0,-11.0,78.0,1030.0,-8.0,8,1.78,0.0,0.0
1159,51743,51744,2015,11,26,23,3,132.0,3.0,125.0,126.0,-11.0,85.0,1029.0,-9.0,8,2.67,0.0,0.0
1160,51744,51745,2015,11,27,0,3,157.0,3.0,153.0,150.0,-11.0,85.0,1029.0,-9.0,1,0.89,0.0,0.0
1161,51745,51746,2015,11,27,1,3,170.0,3.0,160.0,171.0,-12.0,72.0,1029.0,-8.0,1,2.68,0.0,0.0
1162,51746,51747,2015,11,27,2,3,179.0,3.0,165.0,171.0,-12.0,72.0,1028.0,-8.0,1,4.47,0.0,0.0
1163,51747,51748,2015,11,27,3,3,187.0,3.0,175.0,185.0,-12.0,72.0,1028.0,-8.0,1,6.26,0.0,0.0
1164,51748,51749,2015,11,27,4,3,208.0,3.0,183.0,168.0,-11.0,78.0,1027.0,-8.0,8,0.89,0.0,0.0
1165,51749,51750,2015,11,27,5,3,221.0,3.0,177.0,160.0,-11.0,78.0,1026.0,-8.0,8,1.78,0.0,0.0
1166,51750,51751,2015,11,27,6,3,161.0,3.0,188.0,192.0,-10.0,79.0,1026.0,-7.0,8,2.67,0.0,0.0
1167,51751,51752,2015,11,27,7,3,164.0,3.0,194.0,204.0,-10.0,79.0,1026.0,-7.0,8,3.56,0.0,0.0
1168,51752,51753,2015,11,27,8,3,180.0,3.0,201.0,200.0,-9.0,85.0,1026.0,-7.0,8,4.45,0.0,0.0
1169,51753,51754,2015,11,27,9,3,184.0,3.0,221.0,197.0,-9.0,79.0,1026.0,-6.0,3,1.79,0.0,0.0
1170,51754,51755,2015,11,27,10,3,195.0,3.0,214.0,192.0,-8.0,79.0,1026.0,-5.0,8,0.89,0.0,0.0
1171,51755,51756,2015,11,27,11,3,202.0,3.0,240.0,218.0,-8.0,73.0,1026.0,-4.0,1,1.79,0.0,0.0
1172,51756,51757,2015,11,27,12,3,221.0,3.0,263.0,272.0,-9.0,68.0,1025.0,-4.0,8,0.89,0.0,0.0
1173,51757,51758,2015,11,27,13,3,274.0,3.0,296.0,302.0,-9.0,58.0,1024.0,-2.0,8,1.78,0.0,0.0
1174,51758,51759,2015,11,27,14,3,312.0,3.0,313.0,310.0,-9.0,54.0,1024.0,-1.0,8,2.67,0.0,0.0
1175,51759,51760,2015,11,27,15,3,306.0,3.0,326.0,328.0,-9.0,54.0,1023.0,-1.0,8,3.56,0.0,0.0
1176,51760,51761,2015,11,27,16,3,332.0,3.0,324.0,331.0,-10.0,54.0,1024.0,-2.0,8,4.45,0.0,0.0
1177,51761,51762,2015,11,27,17,3,349.0,3.0,312.0,307.0,-8.0,73.0,1025.0,-4.0,3,0.89,0.0,0.0
1178,51762,51763,2015,11,27,18,3,332.0,3.0,298.0,312.0,-8.0,79.0,1025.0,-5.0,3,1.78,0.0,0.0
1179,51763,51764,2015,11,27,19,3,327.0,3.0,296.0,321.0,-8.0,79.0,1026.0,-5.0,8,0.89,0.0,0.0
1180,51764,51765,2015,11,27,20,3,324.0,3.0,304.0,311.0,-8.0,79.0,1026.0,-5.0,3,0.89,0.0,0.0
1181,51765,51766,2015,11,27,21,3,324.0,3.0,315.0,339.0,-7.0,79.0,1027.0,-4.0,8,0.89,0.0,0.0
1182,51766,51767,2015,11,27,22,3,312.0,3.0,342.0,355.0,-7.0,79.0,1027.0,-4.0,3,0.89,0.0,0.0
1183,51767,51768,2015,11,27,23,3,321.0,3.0,344.0,337.0,-6.0,85.0,1028.0,-4.0,8,0.89,0.0,0.0
1184,51768,51769,2015,11,28,0,3,308.0,3.0,322.0,320.0,-7.0,79.0,1028.0,-4.0,3,0.89,0.0,0.0
1185,51769,51770,2015,11,28,1,3,309.0,3.0,320.0,352.0,-6.0,85.0,1028.0,-4.0,3,1.78,0.0,0.0
1186,51770,51771,2015,11,28,2,3,304.0,3.0,318.0,343.0,-6.0,85.0,1028.0,-4.0,7,1.79,0.0,0.0
1187,51771,51772,2015,11,28,3,3,295.0,3.0,323.0,308.0,-6.0,79.0,1028.0,-3.0,7,3.58,0.0,0.0
1188,51772,51773,2015,11,28,4,3,276.0,3.0,309.0,313.0,-6.0,85.0,1027.0,-4.0,8,0.45,0.0,0.0
1189,51773,51774,2015,11,28,5,3,277.0,3.0,301.0,314.0,-6.0,79.0,1028.0,-3.0,8,0.9,0.0,0.0
1190,51774,51775,2015,11,28,6,3,263.0,3.0,308.0,269.0,-5.0,86.0,1028.0,-3.0,8,1.79,0.0,0.0
1191,51775,51776,2015,11,28,7,3,203.0,3.0,240.0,247.0,-6.0,79.0,1029.0,-3.0,8,2.68,0.0,0.0
1192,51776,51777,2015,11,28,8,3,198.0,3.0,219.0,245.0,-6.0,79.0,1030.0,-3.0,3,0.89,0.0,0.0
1193,51777,51778,2015,11,28,9,3,319.0,3.0,286.0,262.0,-6.0,74.0,1030.0,-2.0,8,0.89,0.0,0.0
1194,51778,51779,2015,11,28,10,3,382.0,3.0,362.0,390.0,-6.0,74.0,1031.0,-2.0,3,1.79,0.0,0.0
1195,51779,51780,2015,11,28,11,3,401.0,3.0,362.0,391.0,-5.0,74.0,1031.0,-1.0,8,0.89,0.0,0.0
1196,51780,51781,2015,11,28,12,3,390.0,3.0,361.0,365.0,-5.0,74.0,1030.0,-1.0,3,1.79,0.0,0.0
1197,51781,51782,2015,11,28,13,3,333.0,3.0,329.0,306.0,-5.0,69.0,1029.0,0.0,8,0.89,0.0,0.0
1198,51782,51783,2015,11,28,14,3,306.0,3.0,288.0,290.0,-5.0,69.0,1029.0,0.0,1,1.79,0.0,0.0
1199,51783,51784,2015,11,28,15,3,298.0,3.0,289.0,301.0,-5.0,69.0,1029.0,0.0,3,1.79,0.0,0.0
1200,51784,51785,2015,11,28,16,3,281.0,3.0,240.0,246.0,-5.0,74.0,1029.0,-1.0,8,0.89,0.0,0.0
1201,51785,51786,2015,11,28,17,3,256.0,3.0,250.0,265.0,-5.0,74.0,1029.0,-1.0,8,1.78,0.0,0.0
1202,51786,51787,2015,11,28,18,3,265.0,3.0,255.0,274.0,-4.0,80.0,1029.0,-1.0,8,2.67,0.0,0.0
1203,51787,51788,2015,11,28,19,3,280.0,3.0,279.0,302.0,-4.0,80.0,1029.0,-1.0,8,3.56,0.0,0.0
1204,51788,51789,2015,11,28,20,3,271.0,3.0,283.0,297.0,-4.0,80.0,1030.0,-1.0,3,0.89,0.0,0.0
1205,51789,51790,2015,11,28,21,3,274.0,3.0,263.0,280.0,-5.0,79.0,1030.0,-2.0,8,0.89,0.0,0.0
1206,51790,51791,2015,11,28,22,3,270.0,3.0,268.0,263.0,-4.0,80.0,1029.0,-1.0,1,0.89,0.0,0.0
1207,51791,51792,2015,11,28,23,3,270.0,3.0,264.0,270.0,-3.0,86.0,1029.0,-1.0,3,0.89,0.0,0.0
1208,51792,51793,2015,11,29,0,3,270.0,3.0,278.0,285.0,-3.0,86.0,1028.0,-1.0,8,0.45,0.0,0.0
1209,51793,51794,2015,11,29,1,3,280.0,3.0,238.0,238.0,-3.0,86.0,1028.0,-1.0,8,1.34,0.0,0.0
1210,51794,51795,2015,11,29,2,3,281.0,3.0,229.0,252.0,-3.0,86.0,1028.0,-1.0,1,0.89,0.0,0.0
1211,51795,51796,2015,11,29,3,3,280.0,3.0,225.0,262.0,-3.0,86.0,1027.0,-1.0,8,0.45,0.0,0.0
1212,51796,51797,2015,11,29,4,3,265.0,3.0,236.0,260.0,-3.0,92.0,1027.0,-2.0,8,0.9,0.0,0.0
1213,51797,51798,2015,11,29,5,3,254.0,3.0,243.0,258.0,-4.0,92.0,1026.0,-3.0,8,1.79,0.0,0.0
1214,51798,51799,2015,11,29,6,3,255.0,3.0,240.0,253.0,-4.0,100.0,1026.0,-4.0,7,0.89,0.0,0.0
1215,51799,51800,2015,11,29,7,3,246.0,3.0,235.0,242.0,-4.0,100.0,1026.0,-4.0,8,0.89,0.0,0.0
1216,51800,51801,2015,11,29,8,3,242.0,3.0,232.0,256.0,-5.0,100.0,1027.0,-5.0,1,1.79,0.0,0.0
1217,51801,51802,2015,11,29,9,3,239.0,3.0,242.0,252.0,-3.0,92.0,1027.0,-2.0,7,3.13,0.0,0.0
1218,51802,51803,2015,11,29,10,3,263.0,3.0,279.0,306.0,-2.0,86.0,1027.0,0.0,7,4.92,0.0,0.0
1219,51803,51804,2015,11,29,11,3,292.0,3.0,283.0,275.0,-3.0,69.0,1027.0,2.0,7,6.71,0.0,0.0
1220,51804,51805,2015,11,29,12,3,278.0,3.0,254.0,245.0,-3.0,64.0,1026.0,3.0,8,0.89,0.0,0.0
1221,51805,51806,2015,11,29,13,3,229.0,3.0,211.0,203.0,-3.0,56.0,1025.0,5.0,7,1.79,0.0,0.0
1222,51806,51807,2015,11,29,14,3,172.0,3.0,147.0,166.0,-2.0,60.0,1025.0,5.0,8,0.89,0.0,0.0
1223,51807,51808,2015,11,29,15,3,120.0,3.0,145.0,145.0,-2.0,56.0,1025.0,6.0,8,1.78,0.0,0.0
1224,51808,51809,2015,11,29,16,3,96.0,3.0,112.0,114.0,-2.0,60.0,1025.0,5.0,1,0.89,0.0,0.0
1225,51809,51810,2015,11,29,17,3,182.0,3.0,86.0,84.0,-2.0,74.0,1026.0,2.0,8,0.89,0.0,0.0
1226,51810,51811,2015,11,29,18,3,404.0,3.0,187.0,213.0,-4.0,86.0,1026.0,-2.0,1,0.89,0.0,0.0
1227,51811,51812,2015,11,29,19,3,406.0,3.0,286.0,310.0,-3.0,80.0,1027.0,0.0,8,0.89,0.0,0.0
1228,51812,51813,2015,11,29,20,3,395.0,3.0,362.0,377.0,-4.0,80.0,1027.0,-1.0,8,1.78,0.0,0.0
1229,51813,51814,2015,11,29,21,3,396.0,3.0,368.0,375.0,-4.0,92.0,1027.0,-3.0,8,2.67,0.0,0.0
1230,51814,51815,2015,11,29,22,3,402.0,3.0,368.0,367.0,-5.0,92.0,1027.0,-4.0,7,4.02,0.0,0.0
1231,51815,51816,2015,11,29,23,3,386.0,3.0,371.0,338.0,-4.0,80.0,1027.0,-1.0,1,1.79,0.0,0.0
1232,51816,51817,2015,11,30,0,3,361.0,3.0,276.0,139.0,-4.0,92.0,1027.0,-3.0,3,1.79,0.0,0.0
1233,51817,51818,2015,11,30,1,3,259.0,3.0,192.0,81.0,-5.0,92.0,1027.0,-4.0,8,0.89,0.0,0.0
1234,51818,51819,2015,11,30,2,3,84.0,3.0,101.0,76.0,-5.0,92.0,1027.0,-4.0,7,0.89,0.0,0.0
1235,51819,51820,2015,11,30,3,3,57.0,3.0,65.0,61.0,-7.0,85.0,1027.0,-5.0,7,2.68,0.0,0.0
1236,51820,51821,2015,11,30,4,3,49.0,3.0,55.0,49.0,-6.0,92.0,1026.0,-5.0,1,0.89,0.0,0.0
1237,51821,51822,2015,11,30,5,3,54.0,3.0,62.0,58.0,-6.0,92.0,1026.0,-5.0,8,0.89,0.0,0.0
1238,51822,51823,2015,11,30,6,3,104.0,3.0,104.0,103.0,-5.0,92.0,1026.0,-4.0,8,1.78,0.0,0.0
1239,51823,51824,2015,11,30,7,3,214.0,3.0,248.0,325.0,-5.0,100.0,1026.0,-5.0,1,1.79,0.0,0.0
1240,51824,51825,2015,11,30,8,3,348.0,3.0,355.0,383.0,-5.0,92.0,1027.0,-4.0,1,3.58,0.0,0.0
1241,51825,51826,2015,11,30,9,3,473.0,3.0,428.0,470.0,-3.0,100.0,1027.0,-3.0,1,5.37,0.0,0.0
1242,51826,51827,2015,11,30,10,3,512.0,3.0,491.0,480.0,-3.0,92.0,1027.0,-2.0,1,7.16,0.0,0.0
1243,51827,51828,2015,11,30,11,3,548.0,3.0,544.0,564.0,-2.0,92.0,1027.0,-1.0,8,0.89,0.0,0.0
1244,51828,51829,2015,11,30,12,3,596.0,3.0,581.0,592.0,-2.0,86.0,1026.0,0.0,3,1.79,0.0,0.0
1245,51829,51830,2015,11,30,13,3,624.0,3.0,600.0,604.0,-2.0,86.0,1025.0,0.0,3,3.58,0.0,0.0
