DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post
-5.0,86.0,1026.0,-3.0,3,33.09,0.0,0.0,3.0,3.0,3.0,39.0
-5.0,79.0,1025.0,-2.0,3,36.22,0.0,0.0,3.0,3.0,3.0,44.0
-5.0,74.0,1024.0,-1.0,3,38.01,0.0,0.0,3.0,3.0,3.0,51.0
-6.0,74.0,1023.0,-2.0,3,39.8,0.0,0.0,3.0,3.0,3.0,61.0
-6.0,68.0,1022.0,-1.0,3,42.93,0.0,0.0,3.0,3.0,3.0,70.0
-5.0,74.0,1021.0,-1.0,3,46.06,0.0,0.0,3.0,3.0,3.0,70.0
-5.0,74.0,1021.0,-1.0,3,50.08,0.0,0.0,3.0,3.0,3.0,65.0
-5.0,74.0,1020.0,-1.0,3,53.21,0.0,0.0,3.0,3.0,3.0,75.0
-5.0,74.0,1020.0,-1.0,3,58.13,0.0,0.0,3.0,3.0,3.0,86.0
-5.0,79.0,1020.0,-2.0,3,63.05,0.0,0.0,3.0,3.0,3.0,91.0
-5.0,79.0,1020.0,-2.0,3,67.07,0.0,0.0,3.0,3.0,3.0,95.0
-5.0,79.0,1020.0,-2.0,3,70.2,0.0,0.0,3.0,3.0,3.0,89.0
-5.0,79.0,1019.0,-2.0,3,73.33,0.0,0.0,3.0,3.0,3.0,96.0
-5.0,79.0,1019.0,-2.0,3,77.35,0.0,0.0,3.0,3.0,3.0,99.0
-5.0,79.0,1019.0,-2.0,3,80.48,0.0,0.0,3.0,3.0,3.0,101.0
-5.0,79.0,1019.0,-2.0,3,82.27,0.0,0.0,3.0,3.0,3.0,101.0
-5.0,79.0,1019.0,-2.0,8,0.89,0.0,0.0,3.0,3.0,3.0,108.0
-5.0,79.0,1019.0,-2.0,3,0.89,0.0,0.0,3.0,3.0,3.0,108.0
-5.0,86.0,1018.0,-3.0,8,0.89,0.0,0.0,3.0,3.0,3.0,115.0
-6.0,92.0,1018.0,-5.0,8,1.78,0.0,0.0,3.0,3.0,3.0,111.0
-7.0,92.0,1018.0,-6.0,7,1.79,0.0,0.0,3.0,3.0,3.0,120.0
-7.0,92.0,1019.0,-6.0,8,0.89,0.0,0.0,3.0,3.0,3.0,125.0
-8.0,85.0,1020.0,-6.0,8,1.78,0.0,0.0,3.0,3.0,3.0,138.0
-6.0,92.0,1021.0,-5.0,7,1.79,0.0,0.0,3.0,3.0,3.0,164.0
-4.0,74.0,1022.0,0.0,7,4.92,0.0,0.0,3.0,3.0,3.0,169.0
-7.0,51.0,1023.0,2.0,7,12.07,0.0,0.0,3.0,3.0,3.0,82.0
-9.0,38.0,1022.0,4.0,7,20.12,0.0,0.0,3.0,3.0,3.0,63.0
-9.0,33.0,1022.0,6.0,7,28.17,0.0,0.0,3.0,3.0,3.0,37.0
-11.0,28.0,1022.0,6.0,7,36.22,0.0,0.0,3.0,3.0,3.0,37.0
-12.0,24.0,1021.0,7.0,7,44.27,0.0,0.0,3.0,3.0,3.0,36.0
-12.0,22.0,1021.0,8.0,7,52.32,0.0,0.0,3.0,3.0,3.0,30.0
-13.0,20.0,1021.0,8.0,7,60.37,0.0,0.0,3.0,3.0,3.0,27.0
-12.0,22.0,1021.0,8.0,7,65.29,0.0,0.0,3.0,3.0,3.0,28.0
-13.0,22.0,1022.0,7.0,7,69.31,0.0,0.0,3.0,3.0,3.0,34.0
-12.0,24.0,1023.0,7.0,7,72.44,0.0,0.0,3.0,3.0,3.0,44.0
-12.0,27.0,1024.0,5.0,8,0.89,0.0,0.0,3.0,3.0,3.0,116.0
-11.0,30.0,1024.0,5.0,7,1.79,0.0,0.0,3.0,3.0,3.0,139.0
-6.0,51.0,1024.0,3.0,3,3.13,0.0,0.0,3.0,3.0,3.0,129.0
-6.0,63.0,1025.0,0.0,8,0.89,0.0,0.0,3.0,3.0,3.0,109.0
-6.0,51.0,1024.0,3.0,7,1.79,0.0,0.0,3.0,3.0,3.0,97.0
-5.0,69.0,1025.0,0.0,3,0.89,0.0,0.0,3.0,3.0,3.0,92.0
-5.0,79.0,1025.0,-2.0,8,0.89,0.0,0.0,3.0,3.0,3.0,158.0
-7.0,63.0,1025.0,-1.0,3,4.02,0.0,0.0,3.0,3.0,3.0,178.0
-8.0,58.0,1024.0,-1.0,3,8.94,0.0,0.0,3.0,3.0,3.0,135.0
-8.0,58.0,1024.0,-1.0,3,12.96,0.0,0.0,3.0,3.0,3.0,111.0
-8.0,58.0,1024.0,-1.0,3,16.98,0.0,0.0,3.0,3.0,3.0,114.0
-9.0,58.0,1025.0,-2.0,8,0.89,0.0,0.0,3.0,3.0,3.0,121.0
-7.0,63.0,1025.0,-1.0,3,0.89,0.0,0.0,3.0,3.0,3.0,126.0
-8.0,54.0,1026.0,0.0,8,0.89,0.0,0.0,3.0,3.0,3.0,133.0
-7.0,55.0,1026.0,1.0,3,3.13,0.0,0.0,3.0,3.0,3.0,146.0
-7.0,51.0,1025.0,2.0,3,6.26,0.0,0.0,3.0,3.0,3.0,165.0
-5.0,55.0,1025.0,3.0,3,9.39,0.0,0.0,3.0,3.0,3.0,202.0
-5.0,51.0,1023.0,4.0,3,12.52,0.0,0.0,3.0,3.0,3.0,230.0
-5.0,48.0,1022.0,5.0,3,15.65,0.0,0.0,3.0,3.0,3.0,247.0
-6.0,44.0,1021.0,5.0,3,18.78,0.0,0.0,3.0,3.0,3.0,236.0
-6.0,41.0,1021.0,6.0,3,20.57,0.0,0.0,3.0,3.0,3.0,227.0
-6.0,44.0,1020.0,5.0,3,24.59,0.0,0.0,3.0,3.0,3.0,224.0
-6.0,48.0,1019.0,4.0,8,0.89,0.0,0.0,3.0,3.0,3.0,187.0
-5.0,55.0,1020.0,3.0,3,1.79,0.0,0.0,3.0,3.0,3.0,150.0
-5.0,55.0,1020.0,3.0,3,3.58,0.0,0.0,3.0,3.0,3.0,144.0
-5.0,59.0,1020.0,2.0,8,0.89,0.0,0.0,3.0,3.0,3.0,123.0
-4.0,69.0,1020.0,1.0,8,1.78,0.0,0.0,3.0,3.0,3.0,134.0
-6.0,55.0,1020.0,2.0,3,1.79,0.0,0.0,3.0,3.0,3.0,98.0
-5.0,59.0,1019.0,2.0,3,4.92,0.0,0.0,3.0,3.0,3.0,101.0
-5.0,64.0,1019.0,1.0,3,6.71,0.0,0.0,3.0,3.0,3.0,108.0
-5.0,64.0,1018.0,1.0,3,9.84,0.0,0.0,3.0,3.0,3.0,126.0
-5.0,64.0,1017.0,1.0,3,12.97,0.0,0.0,3.0,3.0,3.0,125.0
-4.0,74.0,1016.0,0.0,8,0.89,0.0,0.0,3.0,3.0,3.0,121.0
-3.0,80.0,1015.0,0.0,1,1.79,0.0,0.0,3.0,3.0,3.0,123.0
-4.0,80.0,1015.0,-1.0,3,1.79,0.0,0.0,3.0,3.0,3.0,126.0
-4.0,80.0,1015.0,-1.0,3,3.58,0.0,0.0,3.0,3.0,3.0,131.0
-3.0,80.0,1016.0,0.0,3,4.47,0.0,0.0,3.0,3.0,3.0,126.0
-4.0,69.0,1016.0,1.0,3,7.6,0.0,0.0,3.0,3.0,3.0,156.0
-4.0,59.0,1016.0,3.0,3,9.39,0.0,0.0,3.0,3.0,3.0,187.0
-4.0,59.0,1015.0,3.0,3,12.52,0.0,0.0,3.0,3.0,3.0,220.0
-4.0,55.0,1015.0,4.0,3,14.31,0.0,0.0,3.0,3.0,3.0,237.0
-4.0,48.0,1014.0,6.0,3,17.44,0.0,0.0,3.0,3.0,3.0,252.0
-4.0,45.0,1013.0,7.0,3,19.23,0.0,0.0,3.0,3.0,3.0,226.0
-4.0,45.0,1014.0,7.0,3,22.36,0.0,0.0,3.0,3.0,3.0,231.0
-3.0,56.0,1013.0,5.0,7,3.13,0.0,0.0,3.0,3.0,3.0,222.0
-2.0,69.0,1013.0,3.0,7,8.05,0.0,0.0,3.0,3.0,3.0,246.0
-2.0,69.0,1013.0,3.0,8,0.89,0.0,0.0,3.0,3.0,3.0,261.0
-2.0,69.0,1014.0,3.0,8,1.78,0.0,0.0,3.0,3.0,3.0,256.0
-2.0,69.0,1015.0,3.0,7,1.79,0.0,0.0,3.0,3.0,3.0,255.0
-2.0,69.0,1016.0,3.0,7,4.92,0.0,0.0,3.0,3.0,3.0,263.0
-2.0,74.0,1017.0,2.0,7,8.05,0.0,0.0,3.0,3.0,3.0,269.0
-2.0,74.0,1018.0,2.0,7,12.07,0.0,0.0,3.0,3.0,3.0,248.0
-2.0,80.0,1019.0,1.0,7,16.99,0.0,0.0,3.0,3.0,3.0,89.0
-10.0,37.0,1020.0,3.0,7,22.8,0.0,0.0,3.0,3.0,3.0,15.0
-13.0,31.0,1021.0,2.0,7,26.82,0.0,0.0,3.0,3.0,3.0,19.0
-17.0,24.0,1022.0,1.0,7,35.76,0.0,0.0,3.0,3.0,3.0,15.0
-16.0,28.0,1022.0,0.0,7,45.59,0.0,0.0,3.0,3.0,3.0,13.0
-16.0,30.0,1024.0,-1.0,7,53.64,0.0,0.0,3.0,3.0,3.0,16.0
-16.0,33.0,1026.0,-2.0,7,62.58,0.0,0.0,3.0,3.0,3.0,19.0
-18.0,30.0,1027.0,-3.0,7,71.52,0.0,0.0,3.0,3.0,3.0,19.0
-19.0,25.0,1028.0,-2.0,7,81.35,0.0,0.0,3.0,3.0,3.0,24.0
-23.0,16.0,1027.0,-1.0,7,95.21,0.0,0.0,3.0,3.0,3.0,24.0
-25.0,13.0,1027.0,0.0,7,105.04,0.0,0.0,3.0,3.0,3.0,17.0
-25.0,11.0,1029.0,2.0,7,110.85,0.0,0.0,3.0,3.0,3.0,11.0
-24.0,12.0,1029.0,2.0,7,116.66,0.0,0.0,3.0,3.0,3.0,17.0
-25.0,10.0,1028.0,3.0,7,123.81,0.0,0.0,3.0,3.0,3.0,14.0
-25.0,10.0,1028.0,3.0,7,130.96,0.0,0.0,3.0,3.0,3.0,16.0
-25.0,11.0,1028.0,2.0,1,4.92,0.0,0.0,3.0,3.0,3.0,16.0
-24.0,11.0,1028.0,3.0,8,1.79,0.0,0.0,3.0,3.0,3.0,18.0
-25.0,11.0,1029.0,2.0,1,3.13,0.0,0.0,3.0,3.0,3.0,22.0
-24.0,13.0,1029.0,1.0,1,6.26,0.0,0.0,3.0,3.0,3.0,30.0
-24.0,14.0,1030.0,0.0,1,9.39,0.0,0.0,3.0,3.0,3.0,27.0
-25.0,13.0,1030.0,0.0,1,12.52,0.0,0.0,3.0,3.0,3.0,29.0
-23.0,15.0,1031.0,0.0,1,17.44,0.0,0.0,3.0,3.0,3.0,20.0
-22.0,18.0,1032.0,-1.0,1,23.25,0.0,0.0,3.0,3.0,3.0,14.0
-22.0,19.0,1033.0,-2.0,1,29.06,0.0,0.0,3.0,3.0,3.0,19.0
-22.0,19.0,1033.0,-2.0,1,34.87,0.0,0.0,3.0,3.0,3.0,16.0
-21.0,23.0,1034.0,-3.0,1,40.68,0.0,0.0,3.0,3.0,3.0,12.0
-21.0,23.0,1034.0,-3.0,1,44.7,0.0,0.0,3.0,3.0,3.0,13.0
-22.0,23.0,1035.0,-4.0,1,49.62,0.0,0.0,3.0,3.0,3.0,15.0
-22.0,23.0,1034.0,-4.0,1,55.43,0.0,0.0,3.0,3.0,3.0,11.0
-23.0,22.0,1034.0,-5.0,1,61.24,0.0,0.0,3.0,3.0,3.0,19.0
-23.0,22.0,1035.0,-5.0,1,66.16,0.0,0.0,3.0,3.0,3.0,16.0
-23.0,22.0,1035.0,-5.0,1,71.97,0.0,0.0,3.0,3.0,3.0,27.0
-22.0,24.0,1035.0,-5.0,1,76.89,0.0,0.0,3.0,3.0,3.0,23.0
-22.0,21.0,1036.0,-3.0,1,80.91,0.0,0.0,3.0,3.0,3.0,29.0
-23.0,18.0,1036.0,-2.0,1,82.7,0.0,0.0,3.0,3.0,3.0,26.0
-22.0,18.0,1035.0,-1.0,7,1.79,0.0,0.0,3.0,3.0,3.0,39.0
-22.0,17.0,1034.0,0.0,3,1.79,0.0,0.0,3.0,3.0,3.0,52.0
-20.0,19.0,1033.0,1.0,8,3.13,0.0,0.0,3.0,3.0,3.0,65.0
-18.0,22.0,1032.0,1.0,8,4.92,0.0,0.0,3.0,3.0,3.0,91.0
-13.0,31.0,1031.0,2.0,3,4.02,0.0,0.0,3.0,3.0,3.0,103.0
-13.0,31.0,1031.0,2.0,8,1.79,0.0,0.0,3.0,3.0,3.0,99.0
-10.0,43.0,1031.0,1.0,3,3.13,0.0,0.0,3.0,3.0,3.0,99.0
-9.0,54.0,1032.0,-1.0,3,6.26,0.0,0.0,3.0,3.0,3.0,103.0
-9.0,54.0,1032.0,-1.0,3,9.39,0.0,0.0,3.0,3.0,3.0,96.0
-9.0,54.0,1033.0,-1.0,3,11.18,0.0,0.0,3.0,3.0,3.0,76.0
-9.0,63.0,1034.0,-3.0,3,12.07,0.0,0.0,3.0,3.0,3.0,69.0
-9.0,68.0,1034.0,-4.0,3,13.86,0.0,0.0,3.0,3.0,3.0,83.0
-9.0,63.0,1035.0,-3.0,3,18.78,0.0,0.0,3.0,3.0,3.0,62.0
-9.0,63.0,1035.0,-3.0,3,21.91,0.0,0.0,3.0,3.0,3.0,51.0
-9.0,68.0,1035.0,-4.0,3,25.04,0.0,0.0,3.0,3.0,3.0,53.0
-9.0,73.0,1035.0,-5.0,3,28.17,0.0,0.0,3.0,3.0,3.0,68.0
-10.0,73.0,1035.0,-6.0,3,31.3,0.0,0.0,3.0,3.0,3.0,71.0
-9.0,73.0,1035.0,-5.0,3,34.43,0.0,0.0,3.0,3.0,3.0,62.0
-10.0,67.0,1035.0,-5.0,3,37.56,0.0,0.0,3.0,3.0,3.0,58.0
-10.0,73.0,1035.0,-6.0,3,39.35,0.0,0.0,3.0,3.0,3.0,69.0
-11.0,73.0,1036.0,-7.0,8,0.45,0.0,0.0,3.0,3.0,3.0,74.0
-9.0,73.0,1037.0,-5.0,8,0.9,0.0,0.0,3.0,3.0,3.0,67.0
-10.0,58.0,1037.0,-3.0,3,1.79,0.0,0.0,3.0,3.0,3.0,57.0
-10.0,54.0,1035.0,-2.0,3,4.92,0.0,0.0,3.0,3.0,3.0,69.0
-10.0,50.0,1036.0,-1.0,3,8.05,0.0,0.0,3.0,3.0,3.0,83.0
-11.0,43.0,1036.0,0.0,3,11.18,0.0,0.0,3.0,3.0,3.0,92.0
-11.0,40.0,1035.0,1.0,8,1.79,0.0,0.0,3.0,3.0,3.0,100.0
-10.0,46.0,1034.0,0.0,8,3.58,0.0,0.0,3.0,3.0,3.0,108.0
-11.0,43.0,1034.0,0.0,3,3.13,0.0,0.0,3.0,3.0,3.0,132.0
-11.0,43.0,1033.0,0.0,3,6.26,0.0,0.0,3.0,3.0,3.0,132.0
-12.0,39.0,1034.0,0.0,3,8.05,0.0,0.0,3.0,3.0,3.0,134.0
-12.0,42.0,1034.0,-1.0,8,0.89,0.0,0.0,3.0,3.0,3.0,128.0
-11.0,46.0,1035.0,-1.0,3,1.79,0.0,0.0,3.0,3.0,3.0,124.0
-10.0,50.0,1036.0,-1.0,8,0.89,0.0,0.0,3.0,3.0,3.0,116.0
-10.0,43.0,1036.0,-1.0,8,1.78,0.0,0.0,3.0,3.0,3.0,114.0
-10.0,43.0,1036.0,-1.0,8,2.67,0.0,0.0,3.0,3.0,3.0,70.0
-11.0,63.0,1037.0,-3.0,8,3.56,0.0,0.0,3.0,3.0,3.0,76.0
-5.0,92.0,1038.0,-4.0,3,1.79,0.6,0.6,3.0,3.0,3.0,68.0
-5.0,92.0,1038.0,-4.0,3,3.58,0.8,1.4,3.0,3.0,3.0,74.0
-5.0,92.0,1038.0,-4.0,3,5.37,0.5,1.9,3.0,3.0,3.0,75.0
-5.0,92.0,1038.0,-4.0,3,7.16,0.3,2.2,3.0,3.0,3.0,63.0
-5.0,92.0,1038.0,-4.0,3,10.29,0.7,2.9,3.0,3.0,3.0,73.0
-5.0,92.0,1038.0,-4.0,3,12.08,0.2,3.1,3.0,3.0,3.0,61.0
-5.0,92.0,1038.0,-4.0,3,13.87,0.4,3.5,3.0,3.0,3.0,63.0
-5.0,92.0,1038.0,-4.0,3,15.66,0.0,0.0,3.0,3.0,3.0,65.0
-6.0,92.0,1040.0,-5.0,3,18.79,0.2,0.2,3.0,3.0,3.0,43.0
-7.0,85.0,1040.0,-5.0,3,22.81,0.0,0.0,3.0,3.0,3.0,29.0
-6.0,85.0,1041.0,-4.0,3,24.6,0.0,0.0,3.0,3.0,3.0,28.0
-6.0,79.0,1041.0,-3.0,3,26.39,0.0,0.0,3.0,3.0,3.0,26.0
-6.0,74.0,1041.0,-2.0,3,28.18,0.0,0.0,3.0,3.0,3.0,29.0
-6.0,74.0,1040.0,-2.0,8,0.45,0.0,0.0,3.0,3.0,3.0,32.0
-8.0,63.0,1039.0,-2.0,8,1.34,0.0,0.0,3.0,3.0,3.0,33.0
-7.0,68.0,1039.0,-2.0,8,2.23,0.0,0.0,3.0,3.0,3.0,43.0
-7.0,68.0,1039.0,-2.0,7,1.79,0.0,0.0,3.0,3.0,3.0,50.0
-7.0,68.0,1039.0,-2.0,7,4.92,0.0,0.0,3.0,3.0,3.0,56.0
-8.0,68.0,1039.0,-3.0,7,8.05,0.0,0.0,3.0,3.0,3.0,63.0
-8.0,63.0,1040.0,-2.0,7,12.97,0.0,0.0,3.0,3.0,3.0,47.0
-8.0,68.0,1041.0,-3.0,7,17.89,0.0,0.0,3.0,3.0,3.0,27.0
-10.0,58.0,1041.0,-3.0,7,25.04,0.0,0.0,3.0,3.0,3.0,20.0
-12.0,53.0,1042.0,-4.0,7,33.09,0.0,0.0,3.0,3.0,3.0,16.0
-13.0,49.0,1042.0,-4.0,7,40.24,0.0,0.0,3.0,3.0,3.0,5.0
-15.0,45.0,1042.0,-5.0,7,46.05,0.0,0.0,3.0,3.0,3.0,7.0
-16.0,41.0,1042.0,-5.0,7,53.2,0.0,0.0,3.0,3.0,3.0,8.0
-17.0,41.0,1042.0,-6.0,7,60.35,0.0,0.0,3.0,3.0,3.0,10.0
-18.0,38.0,1041.0,-6.0,7,67.5,0.0,0.0,3.0,3.0,3.0,13.0
-19.0,37.0,1040.0,-7.0,7,73.31,0.0,0.0,3.0,3.0,3.0,11.0
-19.0,37.0,1040.0,-7.0,7,80.46,0.0,0.0,3.0,3.0,3.0,13.0
-20.0,37.0,1039.0,-8.0,7,84.48,0.0,0.0,3.0,3.0,3.0,20.0
-18.0,44.0,1039.0,-8.0,7,88.5,0.0,0.0,3.0,3.0,3.0,18.0
-18.0,38.0,1039.0,-6.0,7,92.52,0.0,0.0,3.0,3.0,3.0,18.0
-19.0,32.0,1039.0,-5.0,7,98.33,0.0,0.0,3.0,3.0,3.0,14.0
-18.0,32.0,1038.0,-4.0,7,105.48,0.0,0.0,3.0,3.0,3.0,20.0
-17.0,33.0,1037.0,-3.0,7,112.63,0.0,0.0,3.0,3.0,3.0,19.0
-15.0,36.0,1035.0,-2.0,7,119.78,0.0,0.0,3.0,3.0,3.0,20.0
-16.0,30.0,1034.0,-1.0,7,127.83,0.0,0.0,3.0,3.0,3.0,20.0
-19.0,22.0,1032.0,0.0,7,136.77,0.0,0.0,3.0,3.0,3.0,23.0
-20.0,19.0,1031.0,1.0,7,145.71,0.0,0.0,3.0,3.0,3.0,21.0
-23.0,14.0,1031.0,1.0,7,154.65,0.0,0.0,3.0,3.0,3.0,14.0
-22.0,16.0,1030.0,1.0,7,164.48,0.0,0.0,3.0,3.0,3.0,16.0
-20.0,20.0,1030.0,0.0,7,170.29,0.0,0.0,3.0,3.0,3.0,16.0
-18.0,24.0,1030.0,0.0,7,175.21,0.0,0.0,3.0,3.0,3.0,26.0
-17.0,30.0,1030.0,-2.0,7,179.23,0.0,0.0,3.0,3.0,3.0,22.0
-18.0,28.0,1030.0,-2.0,8,0.89,0.0,0.0,3.0,3.0,3.0,27.0
-13.0,53.0,1029.0,-5.0,8,1.78,0.0,0.0,3.0,3.0,3.0,51.0
-16.0,33.0,1029.0,-2.0,3,1.79,0.0,0.0,3.0,3.0,3.0,46.0
-11.0,62.0,1028.0,-5.0,3,2.68,0.0,0.0,3.0,3.0,3.0,51.0
-13.0,57.0,1027.0,-6.0,7,1.79,0.0,0.0,3.0,3.0,3.0,48.0
-12.0,62.0,1027.0,-6.0,7,2.68,0.0,0.0,3.0,3.0,3.0,61.0
-13.0,62.0,1026.0,-7.0,7,3.57,0.0,0.0,3.0,3.0,3.0,58.0
-14.0,61.0,1026.0,-8.0,7,5.36,0.0,0.0,3.0,3.0,3.0,85.0
-14.0,57.0,1025.0,-7.0,7,7.15,0.0,0.0,3.0,3.0,3.0,84.0
-14.0,67.0,1025.0,-9.0,7,10.28,0.0,0.0,3.0,3.0,3.0,87.0
-13.0,67.0,1025.0,-8.0,8,0.89,0.0,0.0,3.0,3.0,3.0,111.0
-11.0,58.0,1025.0,-4.0,8,1.78,0.0,0.0,3.0,3.0,3.0,105.0
-13.0,39.0,1025.0,-1.0,8,2.67,0.0,0.0,3.0,3.0,3.0,70.0
-15.0,27.0,1024.0,2.0,7,3.13,0.0,0.0,3.0,3.0,3.0,53.0
-16.0,20.0,1023.0,5.0,7,6.26,0.0,0.0,3.0,3.0,3.0,48.0
-16.0,17.0,1021.0,7.0,8,3.13,0.0,0.0,3.0,3.0,3.0,44.0
-18.0,13.0,1020.0,8.0,3,3.13,0.0,0.0,3.0,3.0,3.0,33.0
-19.0,11.0,1018.0,9.0,3,7.15,0.0,0.0,3.0,3.0,3.0,37.0
-19.0,11.0,1017.0,9.0,3,10.28,0.0,0.0,3.0,3.0,3.0,40.0
-15.0,17.0,1016.0,8.0,3,14.3,0.0,0.0,3.0,3.0,3.0,34.0
-15.0,17.0,1016.0,8.0,3,17.43,0.0,0.0,3.0,3.0,3.0,32.0
-14.0,22.0,1016.0,6.0,3,21.45,0.0,0.0,3.0,3.0,3.0,33.0
-12.0,27.0,1016.0,5.0,3,24.58,0.0,0.0,3.0,3.0,3.0,51.0
-11.0,34.0,1017.0,3.0,3,27.71,0.0,0.0,3.0,3.0,3.0,62.0
-10.0,40.0,1017.0,2.0,3,29.5,0.0,0.0,3.0,3.0,3.0,68.0
-11.0,32.0,1017.0,4.0,3,32.63,0.0,0.0,3.0,3.0,3.0,89.0
-10.0,37.0,1016.0,3.0,3,35.76,0.0,0.0,3.0,3.0,3.0,101.0
-8.0,58.0,1015.0,-1.0,8,0.89,0.0,0.0,3.0,3.0,3.0,106.0
-8.0,58.0,1014.0,-1.0,3,0.89,0.0,0.0,3.0,3.0,3.0,144.0
-8.0,73.0,1014.0,-4.0,8,0.45,0.0,0.0,3.0,3.0,3.0,142.0
-8.0,73.0,1014.0,-4.0,7,1.79,0.0,0.0,3.0,3.0,3.0,140.0
-7.0,73.0,1012.0,-3.0,8,0.89,0.0,0.0,3.0,3.0,3.0,158.0
-8.0,73.0,1013.0,-4.0,7,1.79,0.0,0.0,3.0,3.0,3.0,135.0
-7.0,79.0,1013.0,-4.0,8,0.89,0.0,0.0,3.0,3.0,3.0,145.0
-7.0,79.0,1012.0,-4.0,8,1.78,0.0,0.0,3.0,3.0,3.0,161.0
-6.0,68.0,1013.0,-1.0,8,2.67,0.0,0.0,3.0,3.0,3.0,183.0
-9.0,47.0,1013.0,1.0,3,0.89,0.0,0.0,3.0,3.0,3.0,199.0
-10.0,37.0,1012.0,3.0,8,0.89,0.0,0.0,3.0,3.0,3.0,224.0
-10.0,32.0,1011.0,5.0,3,3.13,0.0,0.0,3.0,3.0,3.0,193.0
-10.0,30.0,1010.0,6.0,3,6.26,0.0,0.0,3.0,3.0,3.0,167.0
-10.0,28.0,1009.0,7.0,3,9.39,0.0,0.0,3.0,3.0,3.0,162.0
-9.0,28.0,1007.0,8.0,3,12.52,0.0,0.0,3.0,3.0,3.0,163.0
-9.0,28.0,1005.0,8.0,3,16.54,0.0,0.0,3.0,3.0,3.0,163.0
-8.0,29.0,1005.0,9.0,8,1.79,0.0,0.0,3.0,3.0,3.0,154.0
-9.0,28.0,1005.0,8.0,8,2.68,0.0,0.0,3.0,3.0,3.0,189.0
-6.0,41.0,1004.0,6.0,3,1.79,0.0,0.0,3.0,3.0,3.0,210.0
-6.0,44.0,1005.0,5.0,7,4.02,0.0,0.0,3.0,3.0,3.0,222.0
-6.0,48.0,1005.0,4.0,7,5.81,0.0,0.0,3.0,3.0,3.0,216.0
-6.0,51.0,1005.0,3.0,7,7.6,0.0,0.0,3.0,3.0,3.0,219.0
-6.0,48.0,1005.0,4.0,7,10.73,0.0,0.0,3.0,3.0,3.0,223.0
-6.0,55.0,1005.0,2.0,7,11.62,0.0,0.0,3.0,3.0,3.0,213.0
-6.0,44.0,1006.0,5.0,7,16.54,0.0,0.0,3.0,3.0,3.0,314.0
-9.0,25.0,1007.0,10.0,7,31.74,0.0,0.0,3.0,3.0,3.0,59.0
-10.0,26.0,1009.0,8.0,7,39.79,0.0,0.0,3.0,3.0,3.0,38.0
-10.0,30.0,1011.0,6.0,7,47.84,0.0,0.0,3.0,3.0,3.0,29.0
-13.0,25.0,1012.0,5.0,7,57.67,0.0,0.0,3.0,3.0,3.0,27.0
-13.0,27.0,1013.0,4.0,7,64.82,0.0,0.0,3.0,3.0,3.0,20.0
-13.0,29.0,1015.0,3.0,7,73.76,0.0,0.0,3.0,3.0,3.0,18.0
-14.0,27.0,1016.0,3.0,7,82.7,0.0,0.0,3.0,3.0,3.0,19.0
-15.0,23.0,1018.0,4.0,7,88.51,0.0,0.0,3.0,3.0,3.0,14.0
-16.0,20.0,1019.0,5.0,1,3.13,0.0,0.0,3.0,3.0,3.0,19.0
-18.0,15.0,1020.0,6.0,7,8.05,0.0,0.0,3.0,3.0,3.0,23.0
-20.0,12.0,1020.0,7.0,7,12.97,0.0,0.0,3.0,3.0,3.0,14.0
-20.0,11.0,1020.0,8.0,7,20.12,0.0,0.0,3.0,3.0,3.0,12.0
-18.0,12.0,1019.0,9.0,7,25.93,0.0,0.0,3.0,3.0,3.0,12.0
-19.0,11.0,1019.0,9.0,7,30.85,0.0,0.0,3.0,3.0,3.0,16.0
-18.0,12.0,1019.0,9.0,1,3.13,0.0,0.0,3.0,3.0,3.0,16.0
-19.0,12.0,1019.0,8.0,3,3.13,0.0,0.0,3.0,3.0,3.0,17.0
-18.0,13.0,1020.0,8.0,1,3.13,0.0,0.0,3.0,3.0,3.0,19.0
-19.0,13.0,1020.0,7.0,3,1.79,0.0,0.0,3.0,3.0,3.0,32.0
-17.0,19.0,1021.0,4.0,3,2.68,0.0,0.0,3.0,3.0,3.0,53.0
-13.0,31.0,1023.0,2.0,8,0.89,0.0,0.0,3.0,3.0,3.0,54.0
-8.0,54.0,1023.0,0.0,1,0.89,0.0,0.0,3.0,3.0,3.0,52.0
-12.0,34.0,1024.0,2.0,3,4.02,0.0,0.0,3.0,3.0,3.0,91.0
-5.0,64.0,1025.0,1.0,3,8.04,0.0,0.0,3.0,3.0,3.0,79.0
-5.0,69.0,1026.0,0.0,3,12.06,0.0,0.0,3.0,3.0,3.0,71.0
-6.0,63.0,1027.0,0.0,3,16.08,0.0,0.0,3.0,3.0,3.0,47.0
-7.0,63.0,1026.0,-1.0,3,19.21,0.0,0.0,3.0,3.0,3.0,40.0
-7.0,63.0,1028.0,-1.0,8,0.89,0.0,0.0,3.0,3.0,3.0,41.0
-7.0,59.0,1028.0,0.0,3,3.13,0.0,0.0,3.0,3.0,3.0,41.0
-8.0,54.0,1028.0,0.0,3,6.26,0.0,0.0,3.0,3.0,3.0,38.0
-10.0,46.0,1028.0,0.0,3,8.05,0.0,0.0,3.0,3.0,3.0,50.0
-10.0,50.0,1028.0,-1.0,8,0.89,0.0,0.0,3.0,3.0,3.0,69.0
